Ville;Quartier;Prix;Type de Bien;Surface;Nombre de Chambres;Nombre de Salles de Bain;Etage;Terrasse;Garage;Ascenseur;Piscine;Securite
marrakech;gueliz;19000000.0;terrain;500.0;0.0;0.0;0.0;0;0;0;0;0
marrakech;route de ouarzazate;43000000.0;villa;1200.0;11.0;15.0;0.0;1;1;0;1;1
marrakech;agdal;25000000.0;villa;1000.0;6.0;6.0;0.0;1;1;1;1;1
marrakech;route de ouarzazate;15000000.0;villa;5000.0;5.0;6.0;0.0;1;1;0;1;1
marrakech;gueliz;31920000.0;terrain;798.0;0.0;0.0;0.0;0;0;0;0;0
marrakech;route de fez;5070000.0;villa;300.0;4.0;5.0;0.0;1;1;0;1;1
marrakech;gueliz;1350000.0;appartement;78.0;2.0;1.0;1.0;1;0;0;0;0
marrakech;route de l'ourika;5200000.0;villa;500.0;4.0;4.0;0.0;0;0;0;1;1
marrakech;ennakhil;30000000.0;villa;1300.0;7.0;7.0;0.0;1;1;1;1;1
marrakech;hivernage;2180000.0;bureau;109.0;0.0;1.0;3.0;0;0;0;0;0
marrakech;route casablanca;1750000.0;appartement;86.0;2.0;1.0;3.0;1;1;0;1;0
marrakech;gueliz;1125000.0;appartement;60.0;2.0;2.0;1.0;0;0;1;0;0
marrakech;route de fez;9500000.0;terrain;34070.0;0.0;0.0;0.0;0;0;0;0;0
marrakech;route de fez;4500000.0;villa;5000.0;5.0;6.0;0.0;1;1;0;1;1
marrakech;route de l'ourika;4500000.0;villa;160.0;5.0;5.0;0.0;1;1;0;1;0
marrakech;gueliz;85426000.0;terrain;3883.0;0.0;0.0;0.0;0;0;0;0;0
marrakech;gueliz;1275000.0;appartement;75.0;2.0;2.0;3.0;1;1;1;1;1
marrakech;gueliz;8500000.0;appartement;334.0;4.0;5.0;2.0;1;1;1;1;1
marrakech;route casablanca;4851700.0;terrain;13862.0;0.0;0.0;0.0;0;0;0;0;0
marrakech;berrima;9700000.0;riad;240.0;6.0;7.0;0.0;1;0;0;1;1
marrakech;sidi ben slimane el jazouli;3800000.0;riad;235.0;3.0;2.0;0.0;1;1;0;0;0
marrakech;masmoudi;6000000.0;villa;500.0;7.0;8.0;0.0;1;1;0;1;0
marrakech;ennakhil;3550000.0;appartement;208.0;3.0;2.0;3.0;1;1;0;1;1
marrakech;gueliz;1402500.0;appartement;51.0;1.0;1.0;1.0;1;1;1;0;1
marrakech;route de ouarzazate;6500000.0;villa;400.0;7.0;8.0;0.0;1;1;0;1;1
marrakech;route de tahanaout;7600000.0;villa;422.0;4.0;6.0;0.0;1;1;0;1;1
marrakech;gueliz;61824000.0;terrain;1932.0;0.0;0.0;0.0;0;0;0;0;0
marrakech;agdal;5100000.0;villa;500.0;5.0;0.0;0.0;0;0;0;1;0
marrakech;gueliz;1754000.0;appartement;71.0;1.0;1.0;3.0;0;0;0;1;0
marrakech;route de l'ourika;3690000.0;villa;294.0;4.0;4.0;0.0;1;1;0;1;1
marrakech;route casablanca;1546000.0;appartement;137.0;2.0;1.0;3.0;1;0;0;1;0
marrakech;izdihar;1078000.0;appartement;77.0;2.0;2.0;3.0;0;1;0;1;1
marrakech;route amizmiz;4250000.0;villa;301.0;3.0;2.0;0.0;0;0;0;1;0
marrakech;gueliz;1600000.0;appartement;62.0;1.0;1.0;4.0;0;1;1;1;1
marrakech;gueliz;899000.0;appartement;46.0;1.0;1.0;3.0;1;1;1;1;1
marrakech;mhamid;1480000.0;terrain;200.0;0.0;0.0;0.0;0;0;0;0;0
marrakech;gueliz;1300000.0;appartement;40.0;1.0;1.0;3.0;1;1;1;0;1
marrakech;route casablanca;2400000.0;appartement;150.0;2.0;2.0;3.0;0;0;0;1;1
marrakech;hay targa;5500000.0;villa;340.0;3.0;3.0;0.0;0;0;0;1;1
marrakech;route de tahanaout;6500000.0;villa;380.0;4.0;5.0;0.0;0;0;0;0;0
marrakech;gueliz;1080000.0;appartement;75.0;2.0;1.0;2.0;1;1;1;1;1
marrakech;ennakhil;10500000.0;terrain;10000.0;0.0;0.0;0.0;0;0;0;0;0
marrakech;hay targa;35000.0;villa;600.0;4.0;4.0;0.0;0;0;0;1;0
marrakech;route de l'ourika;4100000.0;appartement;184.0;4.0;4.0;3.0;0;0;1;1;1
marrakech;ennakhil;4500000.0;villa;200.0;3.0;3.0;0.0;1;1;0;1;1
marrakech;route de tahanaout;9300000.0;villa;1000.0;5.0;5.0;0.0;0;0;0;1;0
marrakech;route de l'ourika;9250000.0;villa;488.0;4.0;4.0;0.0;1;1;0;1;0
marrakech;amelkis;19500000.0;villa;1009.0;4.0;4.0;0.0;1;0;0;1;1
marrakech;ennakhil;14440000.0;villa;680.0;4.0;4.0;0.0;1;1;0;1;0
marrakech;amelkis;4000000.0;villa;236.0;4.0;2.0;0.0;1;1;0;1;0
marrakech;route de tahanaout;14000000.0;villa;800.0;5.0;5.0;0.0;1;1;0;1;0
marrakech;amelkis;18000000.0;villa;700.0;6.0;6.0;0.0;1;1;0;1;1
marrakech;route de l'ourika;13000000.0;villa;642.0;4.0;4.0;0.0;1;1;0;1;1
marrakech;route de l'ourika;7500000.0;villa;320.0;5.0;5.0;0.0;1;1;0;1;1
marrakech;ain mezouar;1567500.0;appartement;95.0;2.0;2.0;3.0;0;1;1;1;0
marrakech;route amizmiz;13800000.0;villa;1297.0;4.0;5.0;0.0;0;1;0;1;1
marrakech;mhamid;542000.0;appartement;69.0;3.0;2.0;3.0;0;1;1;0;0
marrakech;route de tahanaout;6200000.0;villa;528.0;5.0;5.0;0.0;0;1;0;1;1
marrakech;agdal;1960000.0;appartement;89.0;2.0;2.0;3.0;1;1;1;1;1
marrakech;boulevard med 6;2200000.0;appartement;119.0;3.0;2.0;3.0;0;0;0;0;0
marrakech;route casablanca;4100000.0;villa;375.0;4.0;4.0;0.0;1;1;0;1;1
marrakech;hay targa;4200000.0;villa;421.0;6.0;4.0;0.0;1;1;1;1;1
marrakech;route de fez;8500000.0;villa;525.0;4.0;4.0;0.0;1;0;1;1;0
marrakech;route de fez;8500000.0;villa;420.0;5.0;5.0;0.0;1;1;0;1;1
marrakech;route de l'ourika;8500000.0;villa;350.0;4.0;4.0;0.0;1;1;0;1;1
marrakech;route de fez;8500000.0;villa;350.0;4.0;4.0;0.0;1;1;0;1;1
marrakech;camp al ghoul;2200000.0;appartement;367.0;2.0;2.0;5.0;1;1;1;0;0
marrakech;route de ouarzazate;12000000.0;villa;360.0;4.0;4.0;0.0;1;1;0;1;1
marrakech;route de tahanaout;7990000.0;villa;294.0;4.0;4.0;0.0;1;0;0;1;0
marrakech;ksibat nhas;5000000.0;riad;81.0;5.0;5.0;0.0;0;0;0;0;0
marrakech;rmila;1000000.0;riad;69.0;2.0;2.0;0.0;1;0;0;0;0
marrakech;route de l'ourika;8500000.0;villa;538.0;5.0;5.0;0.0;1;1;0;1;0
marrakech;route de l'ourika;8200000.0;villa;410.0;5.0;5.0;0.0;1;0;0;1;1
marrakech;route casablanca;1200000.0;terrain;2500.0;0.0;0.0;0.0;0;0;0;0;0
marrakech;route de l'ourika;4600000.0;villa;500.0;7.0;7.0;0.0;1;0;0;1;0
marrakech;ennakhil;4000000.0;terrain;10000.0;0.0;0.0;0.0;0;0;0;0;0
marrakech;route de l'ourika;8500000.0;villa;4600.0;4.0;4.0;0.0;1;0;0;1;0
marrakech;mdina;8500000.0;riad;369.0;7.0;5.0;0.0;1;0;0;0;0
marrakech;hivernage;4642000.0;appartement;211.0;3.0;3.0;3.0;0;0;0;1;0
marrakech;route de fez;8600000.0;villa;1300.0;6.0;6.0;0.0;1;0;0;1;0
marrakech;route de l'ourika;5200000.0;villa;501.0;4.0;4.0;0.0;1;0;1;1;0
marrakech;route de l'ourika;8550000.0;villa;1349.0;4.0;4.0;0.0;1;0;0;0;0
marrakech;boulevard med 6;2200000.0;appartement;105.0;3.0;2.0;3.0;1;1;1;1;1
marrakech;route amizmiz;3350000.0;villa;253.0;3.0;2.0;0.0;0;0;0;1;0
marrakech;route de l'ourika;3990000.0;villa;294.0;4.0;4.0;0.0;1;1;0;1;0
marrakech;gueliz;2087700.0;local commercial;70.0;0.0;1.0;0.0;0;1;1;0;1
marrakech;route de tahanaout;6400000.0;villa;530.0;5.0;5.0;0.0;1;1;0;1;1
marrakech;route de fez;6363000.0;villa;1414.0;4.0;4.0;0.0;0;0;0;1;1
marrakech;boulevard med 6;1200000.0;appartement;58.0;1.0;2.0;3.0;1;1;1;1;1
marrakech;mhamid;609000.0;appartement;76.0;2.0;2.0;3.0;0;1;1;0;1
marrakech;route de safi;1590000.0;appartement;73.0;2.0;2.0;3.0;1;1;1;0;0
marrakech;gueliz;2140000.0;appartement;107.0;2.0;2.0;3.0;0;0;0;0;0
marrakech;route de fez;6500000.0;villa;400.0;4.0;4.0;0.0;0;1;0;0;0
marrakech;route amizmiz;2490000.0;villa;161.0;3.0;2.0;0.0;1;0;0;0;0
marrakech;gueliz;800000.0;local commercial;120.0;0.0;1.0;3.0;0;0;1;0;1
marrakech;route de tahanaout;50000.0;villa;400.0;5.0;4.0;0.0;1;1;0;1;0
marrakech;gueliz;1850000.0;appartement;76.0;2.0;1.0;2.0;1;1;1;0;1
marrakech;azli;1180000.0;maison;114.0;4.0;2.0;0.0;1;1;0;0;0
marrakech;route casablanca;1100000.0;appartement;83.0;2.0;2.0;2.0;1;1;1;0;1
marrakech;route d'agadir - essaouira;400000.0;appartement;67.0;2.0;1.0;3.0;0;0;0;0;1
marrakech;bab aylan;3100000.0;riad;158.0;10.0;3.0;0.0;1;0;0;0;0
marrakech;route de fez;25000000.0;villa;6000.0;5.0;5.0;0.0;1;1;0;1;1
marrakech;samlalia;1600000.0;appartement;94.0;2.0;3.0;3.0;0;1;1;0;1
marrakech;majorelle;2980000.0;appartement;325.0;4.0;3.0;5.0;1;1;1;0;1
marrakech;gueliz;940000.0;bureau;62.0;1.0;1.0;2.0;0;1;1;0;1
marrakech;boulevard med 6;6000000.0;villa;320.0;4.0;3.0;0.0;1;1;0;1;1
marrakech;agdal;3800000.0;villa;388.0;5.0;4.0;0.0;1;1;0;0;0
marrakech;route de tahanaout;9500000.0;villa;900.0;4.0;4.0;0.0;1;1;0;1;1
marrakech;azzouzia;1450000.0;maison;130.0;4.0;4.0;0.0;1;1;0;0;0
marrakech;jawhar;3400000.0;villa;261.0;6.0;3.0;0.0;1;1;0;0;1
marrakech;hay inara;6850000.0;villa;417.0;3.0;3.0;0.0;1;1;0;1;1
marrakech;masmoudi;2850000.0;villa;179.0;4.0;3.0;0.0;1;1;0;0;1
marrakech;ouasis;4450000.0;villa;357.0;4.0;4.0;0.0;1;1;0;1;1
marrakech;route de l'ourika;5200000.0;villa;500.0;4.0;4.0;0.0;0;0;0;1;1
marrakech;route casablanca;1147500.0;appartement;85.0;2.0;1.0;3.0;0;0;0;0;0
marrakech;gueliz;1487500.0;appartement;59.0;1.0;1.0;3.0;0;0;0;1;0
marrakech;route casablanca;1296000.0;appartement;96.0;2.0;2.0;3.0;0;0;0;0;0
marrakech;route de l'ourika;3790000.0;villa;294.0;4.0;4.0;0.0;1;1;0;1;1
marrakech;route de tahanaout;5800000.0;villa;500.0;5.0;5.0;0.0;0;1;0;1;1
marrakech;gueliz;1730000.0;appartement;96.0;1.0;1.0;3.0;0;0;0;1;0
marrakech;route amizmiz;4500000.0;villa;240.0;5.0;5.0;0.0;1;1;0;1;1
marrakech;route casablanca;5600000.0;villa;506.0;4.0;4.0;0.0;1;1;0;1;1
marrakech;agdal;8500000.0;terrain;2003.0;0.0;0.0;0.0;0;0;0;0;0
marrakech;route de l'ourika;9750000.0;villa;922.0;5.0;6.0;0.0;1;1;0;1;1
marrakech;gueliz;2600000.0;appartement;73.0;2.0;2.0;3.0;1;1;1;1;1
marrakech;agdal;2200000.0;appartement;104.0;2.0;1.0;3.0;1;1;1;1;1
marrakech;gueliz;2500000.0;appartement;85.0;2.0;2.0;3.0;1;1;1;0;0
marrakech;sidi youssef;800000.0;maison;120.0;4.0;1.0;0.0;1;0;0;0;0
marrakech;route de l'ourika;2950000.0;terrain;14500.0;0.0;0.0;0.0;0;0;0;0;0
marrakech;route de l'ourika;6200000.0;villa;260.0;4.0;2.0;0.0;1;0;0;1;0
marrakech;route amizmiz;5900000.0;villa;360.0;3.0;3.0;0.0;1;1;0;1;1
marrakech;hay alfadl;900000.0;local commercial;37.0;0.0;1.0;0.0;0;0;0;0;0
marrakech;route amizmiz;4600000.0;villa;280.0;4.0;4.0;0.0;1;1;0;1;0
marrakech;route de tahanaout;5300000.0;villa;400.0;3.0;2.0;0.0;1;1;0;1;1
marrakech;route amizmiz;28000000.0;villa;1140.0;7.0;7.0;0.0;1;1;1;1;1
marrakech;gueliz;2700000.0;appartement;136.0;2.0;2.0;3.0;1;0;1;0;1
marrakech;route de fez;9200000.0;villa;450.0;5.0;5.0;0.0;1;1;0;1;0
marrakech;route de tahanaout;7800000.0;villa;650.0;6.0;6.0;0.0;1;1;0;1;1
marrakech;gueliz;1400000.0;appartement;90.0;2.0;1.0;3.0;1;0;1;0;0
marrakech;route amizmiz;2200000.0;maison;280.0;4.0;3.0;0.0;0;0;0;0;1
marrakech;route de l'ourika;5450400.0;villa;882.0;5.0;7.0;0.0;1;1;0;1;1
marrakech;route de l'ourika;5200000.0;villa;500.0;4.0;4.0;0.0;1;1;0;1;1
marrakech;route casablanca;1250000.0;terrain;10000.0;0.0;0.0;0.0;0;0;0;0;0
marrakech;mhamid;400000.0;appartement;52.0;2.0;1.0;3.0;0;0;0;0;0
marrakech;route de l'ourika;3490000.0;villa;294.0;4.0;4.0;0.0;1;1;0;1;1
marrakech;arset ben chebli;18375000.0;riad;550.0;9.0;10.0;0.0;1;1;0;1;0
marrakech;sidi ben slimane el jazouli;6678000.0;riad;250.0;5.0;5.0;0.0;1;0;0;0;0
marrakech;sidi bou amar;7850000.0;riad;220.0;5.0;5.0;0.0;1;1;0;0;0
marrakech;route amizmiz;4250000.0;villa;302.0;3.0;2.0;0.0;0;0;0;1;0
marrakech;gueliz;1547000.0;appartement;95.0;1.0;1.0;3.0;0;1;0;1;0
marrakech;hay targa;4700000.0;villa;570.0;6.0;5.0;0.0;1;1;0;1;1
marrakech;route de tahanaout;1650000.0;appartement;63.0;1.0;1.0;3.0;1;1;0;1;0
marrakech;route de tahanaout;6500000.0;villa;470.0;4.0;5.0;0.0;1;1;0;1;1
marrakech;inconnu;2000000.0;maison;92.0;5.0;2.0;0.0;0;0;0;0;0
marrakech;hay targa;1150000.0;appartement;180.0;3.0;2.0;3.0;1;0;0;0;1
marrakech;hay targa;1300000.0;appartement;140.0;5.0;3.0;3.0;0;1;0;0;1
marrakech;agdal;1850000.0;appartement;80.0;2.0;2.0;2.0;1;1;1;1;1
marrakech;agdal;2100000.0;appartement;90.0;2.0;2.0;3.0;1;0;0;1;1
marrakech;agdal;1650000.0;appartement;88.0;2.0;2.0;3.0;1;1;1;1;1
marrakech;agdal;9000000.0;villa;370.0;5.0;4.0;0.0;1;1;0;1;1
marrakech;bab lhmar;3700000.0;riad;160.0;6.0;1.0;0.0;1;0;0;0;0
marrakech;izdihar;640000.0;appartement;60.0;2.0;1.0;4.0;1;0;1;0;0
marrakech;hay targa;5700000.0;villa;380.0;5.0;4.0;0.0;1;1;0;1;0
marrakech;route de tahanaout;8800000.0;villa;560.0;4.0;5.0;0.0;1;1;1;1;0
marrakech;route amizmiz;4000000.0;villa;400.0;5.0;4.0;0.0;0;0;0;1;0
marrakech;route amizmiz;2400000.0;villa;300.0;4.0;3.0;0.0;0;0;0;0;0
marrakech;route de l'ourika;4700000.0;villa;600.0;3.0;3.0;0.0;0;0;0;1;1
marrakech;route casablanca;790000.0;appartement;75.0;1.0;1.0;3.0;0;0;0;0;0
marrakech;agdal;6700000.0;villa;380.0;6.0;6.0;0.0;0;0;0;1;0
marrakech;route amizmiz;10000000.0;villa;10000.0;6.0;8.0;0.0;0;0;0;1;0
marrakech;route de l'ourika;7800000.0;villa;550.0;3.0;4.0;0.0;0;0;0;0;0
marrakech;ennakhil;2600000.0;appartement;140.0;2.0;2.0;3.0;0;0;0;0;1
marrakech;route de l'ourika;8200000.0;villa;400.0;3.0;4.0;0.0;0;0;0;0;0
marrakech;route de l'ourika;7500000.0;villa;744.0;4.0;4.0;0.0;1;1;0;1;0
marrakech;route casablanca;1890000.0;appartement;121.0;3.0;2.0;3.0;0;1;1;1;1
marrakech;route casablanca;1526500.0;appartement;71.0;2.0;1.0;3.0;0;0;0;1;0
marrakech;route de fez;1400000.0;terrain;404.0;0.0;0.0;0.0;0;0;0;0;0
marrakech;amerchich;686000.0;appartement;49.0;1.0;1.0;3.0;0;0;0;0;0
marrakech;gueliz;700000.0;appartement;43.0;1.0;1.0;3.0;1;1;1;1;1
marrakech;gueliz;1130000.0;appartement;65.0;2.0;1.0;3.0;1;1;1;1;1
marrakech;gueliz;1050000.0;appartement;60.0;1.0;2.0;3.0;1;1;1;1;1
marrakech;gueliz;1821600.0;appartement;110.0;3.0;1.0;3.0;1;1;1;1;1
marrakech;gueliz;700000.0;appartement;43.0;2.0;1.0;3.0;1;1;1;1;1
marrakech;route de tahanaout;2900000.0;terrain;500.0;0.0;0.0;0.0;0;0;0;0;0
marrakech;route de l'ourika;5200000.0;villa;600.0;4.0;4.0;0.0;1;1;0;1;1
marrakech;agdal;6500000.0;riad;401.0;3.0;4.0;0.0;1;1;0;1;1
marrakech;ennakhil;4200000.0;villa;453.0;3.0;3.0;0.0;1;1;0;1;1
marrakech;sidi youssef;17000000.0;villa;1000.0;5.0;5.0;0.0;1;1;0;1;1
marrakech;route de fez;7000000.0;maison;2000.0;8.0;8.0;0.0;1;1;0;1;1
marrakech;moulay lyazid;4500000.0;riad;130.0;4.0;4.0;0.0;1;0;0;0;1
marrakech;route de safi;900000.0;appartement;80.0;3.0;2.0;1.0;0;0;0;0;1
marrakech;route de safi;1130000.0;appartement;72.0;2.0;2.0;2.0;1;0;1;0;1
marrakech;route de safi;600000.0;appartement;56.0;2.0;1.0;3.0;0;0;1;0;1
marrakech;route casablanca;1500000.0;appartement;97.0;2.0;1.0;1.0;1;1;1;1;1
marrakech;ben saleh;2100000.0;riad;220.0;5.0;1.0;0.0;0;0;0;0;0
marrakech;camp al ghoul;1250000.0;appartement;75.0;2.0;2.0;3.0;0;1;1;0;0
marrakech;majorelle;1100000.0;appartement;44.0;1.0;1.0;4.0;1;1;1;1;0
marrakech;route de tahanaout;8800000.0;villa;640.0;4.0;6.0;0.0;1;1;1;1;0
marrakech;rmila;2100000.0;riad;220.0;5.0;1.0;0.0;1;0;0;0;0
marrakech;route de safi;210000.0;terrain;72.0;0.0;0.0;0.0;0;0;0;0;0
marrakech;route de ouarzazate;4200000.0;villa;341.0;5.0;3.0;0.0;1;1;0;0;0
marrakech;ennakhil;39000000.0;villa;10000.0;7.0;10.0;0.0;1;1;1;1;1
marrakech;route casablanca;6900000.0;villa;600.0;6.0;8.0;0.0;1;1;1;1;1
marrakech;route amizmiz;2750000.0;terrain;500.0;0.0;0.0;0.0;0;0;0;0;0
marrakech;route amizmiz;6800000.0;villa;307.0;5.0;5.0;0.0;1;1;0;1;1
marrakech;gueliz;1131600.0;appartement;82.0;2.0;2.0;3.0;0;1;1;1;1
marrakech;mhamid;656000.0;appartement;82.0;3.0;2.0;3.0;0;1;1;0;1
marrakech;route de tahanaout;6400000.0;villa;530.0;5.0;5.0;0.0;1;1;0;1;1
marrakech;gueliz;1394000.0;appartement;82.0;1.0;1.0;3.0;0;1;0;1;0
marrakech;mhamid;656000.0;appartement;82.0;3.0;2.0;3.0;0;1;1;0;1
marrakech;gueliz;841800.0;appartement;61.0;1.0;1.0;3.0;0;1;1;1;1
marrakech;gueliz;1116000.0;appartement;62.0;1.0;1.0;3.0;0;1;0;1;0
marrakech;route amizmiz;14300000.0;villa;1462.0;4.0;5.0;0.0;0;1;0;1;0
marrakech;gueliz;1200000.0;appartement;98.0;1.0;1.0;1.0;1;1;1;0;0
marrakech;riad zitoun;4200000.0;riad;150.0;6.0;3.0;0.0;0;0;0;0;0
marrakech;hay targa;2432500.0;terrain;695.0;0.0;0.0;0.0;0;0;0;0;0
marrakech;samlalia;720000.0;appartement;40.0;1.0;1.0;3.0;0;0;1;0;1
marrakech;hay targa;5500000.0;villa;397.0;5.0;5.0;0.0;1;1;0;1;1
marrakech;gueliz;889750.0;appartement;69.0;2.0;2.0;3.0;0;1;1;1;1
marrakech;hay mabrouka;650000.0;appartement;89.0;2.0;1.0;3.0;0;1;0;0;1
marrakech;route casablanca;2900000.0;villa;363.0;8.0;4.0;0.0;1;1;0;1;0
marrakech;gueliz;6000000.0;appartement;208.0;3.0;1.0;3.0;1;0;0;0;0
marrakech;hay targa;2800000.0;terrain;400.0;0.0;0.0;0.0;0;0;0;0;0
marrakech;route amizmiz;7200000.0;maison;900.0;4.0;1.0;0.0;0;0;0;1;0
marrakech;hay targa;9950000.0;villa;1250.0;5.0;5.0;0.0;1;1;0;0;0
marrakech;hay targa;3500000.0;villa;234.0;7.0;4.0;0.0;1;0;0;0;0
marrakech;hivernage;2500000.0;local commercial;65.0;0.0;1.0;0.0;0;1;0;0;0
marrakech;les portes de marrakech;2200000.0;villa;240.0;4.0;3.0;0.0;1;1;0;1;1
marrakech;gueliz;1200000.0;appartement;52.0;1.0;1.0;3.0;0;0;1;0;1
marrakech;mouassine;4420000.0;riad;150.0;3.0;3.0;0.0;1;0;0;0;0
marrakech;sidi bou amar;4175000.0;riad;160.0;3.0;3.0;0.0;1;0;0;0;0
marrakech;route de tahanaout;7900000.0;villa;380.0;4.0;4.0;0.0;1;1;0;1;1
marrakech;route de fez;5500000.0;maison;400.0;4.0;1.0;0.0;0;0;0;1;0
marrakech;boulevard med 6;7600000.0;villa;566.0;4.0;4.0;0.0;1;1;0;1;1
marrakech;route de l'ourika;6000000.0;villa;850.0;4.0;4.0;0.0;1;0;0;1;1
marrakech;route amizmiz;18000.0;villa;500.0;3.0;3.0;0.0;0;0;0;0;0
marrakech;route amizmiz;1174100.0;terrain;398.0;0.0;0.0;0.0;0;0;0;0;0
marrakech;mdina;3500000.0;riad;73.0;3.0;3.0;0.0;0;0;0;0;0
marrakech;izdihar;705000.0;appartement;47.0;1.0;1.0;3.0;0;1;0;1;1
marrakech;gueliz;1017500.0;appartement;55.0;1.0;1.0;3.0;0;1;0;1;1
marrakech;route amizmiz;10900000.0;villa;528.0;5.0;6.0;0.0;1;1;0;1;1
marrakech;agdal;2010000.0;appartement;91.0;2.0;2.0;3.0;1;1;1;1;1
marrakech;gueliz;972000.0;appartement;54.0;1.0;1.0;3.0;0;1;1;1;1
marrakech;gueliz;972000.0;appartement;54.0;1.0;1.0;3.0;1;1;1;1;1
marrakech;gueliz;972000.0;appartement;54.0;1.0;1.0;3.0;0;1;1;1;1
marrakech;gueliz;874000.0;appartement;46.0;1.0;1.0;3.0;1;1;1;1;1
marrakech;ennakhil;21000000.0;villa;11248.0;10.0;10.0;0.0;0;0;0;0;0
marrakech;route de l'ourika;5175000.0;villa;1150.0;4.0;4.0;0.0;0;0;0;1;1
marrakech;route amizmiz;8550000.0;villa;1000.0;5.0;5.0;0.0;0;1;0;1;0
marrakech;bab ghmat;1800000.0;maison;115.0;4.0;1.0;0.0;1;1;0;0;0
marrakech;route de l'ourika;6880000.0;terrain;2150.0;0.0;0.0;0.0;0;0;0;0;0
marrakech;route amizmiz;45000000.0;terrain;30000.0;0.0;0.0;0.0;0;0;0;0;0
marrakech;route de l'ourika;3600000.0;villa;1000.0;5.0;5.0;0.0;1;0;0;0;0
marrakech;massira 1;774000.0;appartement;91.0;2.0;2.0;3.0;0;0;0;0;0
marrakech;amelkis;11490000.0;villa;1154.0;4.0;3.0;0.0;1;1;0;1;1
marrakech;massira 1;850000.0;appartement;113.0;2.0;1.0;3.0;0;0;1;0;0
marrakech;route de tahanaout;4900000.0;villa;180.0;4.0;4.0;0.0;1;1;0;1;0
marrakech;route casablanca;5300000.0;villa;334.0;6.0;6.0;0.0;1;1;0;1;1
marrakech;route de safi;1100000.0;appartement;68.0;2.0;2.0;2.0;1;1;1;1;1
marrakech;route de fez;3400000.0;villa;402.0;3.0;3.0;0.0;1;0;0;1;1
marrakech;hivernage;2300000.0;appartement;61.0;1.0;1.0;3.0;1;0;0;0;1
marrakech;route amizmiz;1105000.0;appartement;87.0;2.0;2.0;3.0;1;0;0;0;0
marrakech;agdal;2276000.0;appartement;105.0;2.0;2.0;3.0;1;1;0;1;0
marrakech;gueliz;13000.0;appartement;79.0;2.0;2.0;3.0;0;1;0;0;0
marrakech;route de fez;3500000.0;villa;900.0;3.0;3.0;0.0;0;0;0;1;1
marrakech;agdal;5500000.0;villa;500.0;4.0;4.0;0.0;0;0;0;1;0
marrakech;route de fez;1414000.0;terrain;404.0;0.0;0.0;0.0;0;0;0;0;0
marrakech;amelkis;4064000.0;terrain;1016.0;0.0;0.0;0.0;0;0;0;0;0
marrakech;gueliz;817000.0;appartement;43.0;1.0;1.0;3.0;1;1;1;1;1
marrakech;gueliz;1452500.0;appartement;83.0;2.0;2.0;3.0;1;1;1;1;0
marrakech;gueliz;855000.0;appartement;45.0;1.0;1.0;3.0;1;1;1;1;1
marrakech;gueliz;1347500.0;appartement;77.0;2.0;2.0;3.0;1;1;1;1;1
marrakech;gueliz;972000.0;appartement;54.0;1.0;1.0;3.0;1;1;1;1;1
marrakech;gueliz;1452500.0;appartement;83.0;2.0;2.0;3.0;1;1;1;1;1
marrakech;gueliz;1008000.0;appartement;56.0;1.0;1.0;3.0;1;1;1;1;1
marrakech;route amizmiz;7650000.0;villa;700.0;4.0;4.0;0.0;0;1;0;1;0
marrakech;agdal;1430000.0;appartement;60.0;1.0;1.0;3.0;1;1;0;1;0
marrakech;route amizmiz;4990000.0;villa;308.0;5.0;5.0;0.0;0;0;0;1;0
marrakech;zaouiat lahdar;1200000.0;maison;80.0;4.0;2.0;0.0;1;0;0;0;0
marrakech;agdal;2350000.0;appartement;89.0;2.0;2.0;3.0;1;1;1;1;1
marrakech;route de fez;8700000.0;villa;380.0;6.0;6.0;0.0;1;0;0;1;1
marrakech;route amizmiz;7500000.0;villa;700.0;5.0;6.0;0.0;1;0;0;1;1
marrakech;hay targa;3200000.0;villa;300.0;4.0;5.0;0.0;1;0;0;0;0
marrakech;route de fez;3300000.0;villa;900.0;3.0;3.0;0.0;1;0;0;1;1
marrakech;gueliz;1450000.0;appartement;81.0;2.0;1.0;5.0;1;1;1;0;1
marrakech;route de l'ourika;7000000.0;villa;600.0;5.0;6.0;0.0;1;1;0;1;1
marrakech;hay mabrouka;995000.0;appartement;83.0;2.0;1.0;3.0;0;1;1;0;1
marrakech;route de tahanaout;7200000.0;villa;388.0;5.0;6.0;0.0;1;0;0;1;0
marrakech;gueliz;1700000.0;appartement;106.0;2.0;1.0;5.0;1;1;1;0;1
marrakech;hay targa;4800000.0;villa;380.0;7.0;5.0;0.0;1;1;0;1;1
marrakech;sidi bou amar;6500000.0;riad;200.0;4.0;4.0;0.0;1;0;0;1;1
marrakech;samlalia;950000.0;appartement;111.0;2.0;2.0;4.0;0;0;1;0;0
marrakech;gueliz;2350000.0;appartement;130.0;3.0;2.0;3.0;0;0;1;0;1
marrakech;samlalia;1400000.0;appartement;113.0;2.0;1.0;3.0;1;0;1;0;1
marrakech;ennakhil;2950000.0;appartement;125.0;3.0;2.0;3.0;1;0;0;1;1
marrakech;ennakhil;2550000.0;appartement;116.0;2.0;2.0;3.0;1;0;0;1;1
marrakech;route de safi;3000000.0;appartement;268.0;3.0;3.0;5.0;1;1;1;0;0
marrakech;hay saada 1;790000.0;appartement;69.0;2.0;1.0;3.0;0;1;0;0;0
