Ville;Quartier;Prix;Type de Bien;Surface;Nombre de Pièces;Nombre de Chambres;Nombre de Salles de Bain;Étage;État;Terrasse;Garage;Ascenseur;Piscine;Sécurité;;;;;;;;;;;
Casablanca;Maârif Extension;2 500 000 DH;Local commercial;33;Nan;Nan;1 Salle de bain;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Maârif Extension;2 500 000 DH;Local commercial;33;Nan;Nan;2 Salles de bains;Nan;Nan;Non;Non;Non;Non;Oui;;;;;;;;;;;
Casablanca;Anfa;23 500 000 DH;Villa;900;9 Pièces;5 Chambres;5 Salles de bains;Nan;Nan;Oui;Oui;Non;Oui;Non;;;;;;;;;;;
Casablanca;Oulfa;600 000 DH;Appartement;56;3 Pièces;2 Chambres;1 Salle de bain;2ème;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Hermitage;Prix à consulter;Appartement;39;1 Pièce;1 Chambre;1 Salle de bain;Nan;Nan;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Polo;4 400 000 DH;Villa;367;16 Pièces;8 Chambres;5 Salles de bains;Nan;Nan;Oui;Oui;Non;Non;Non;;;;;;;;;;;
Casablanca;Aïn Sebaâ;570 000 DH;Appartement;61;3 Pièces;3 Chambres;1 Salle de bain;3ème;Nan;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Mers Sultan;790 000 DH;Appartement;90;3 Pièces;3 Chambres;1 Salle de bain;1er;Nan;Oui;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Bournazil;700 000 DH;Appartement;77;7 Pièces;2 Chambres;1 Salle de bain;5ème;Nan;Oui;Non;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Oulfa;1 800 000 DH;Appartement;106;1 Pièce;3 Chambres;2 Salles de bains;5ème;Nan;Oui;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;La Gironde;1 100 000 DH;Appartement;107;3 Pièces;2 Chambres;2 Salles de bains;3ème;Nan;Oui;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Aïn Sebaâ;Prix à consulter;Local commercial;20;Nan;Nan;1 Salle de bain;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Al Qods;660 000 DH;Appartement;74;3 Pièces;2 Chambres;1 Salle de bain;1er;Nan;Non;Oui;Non;Non;Non;;;;;;;;;;;
Casablanca;Triangle d'Or;4 000 000 DH;Appartement;257;9 Pièces;4 Chambres;2 Salles de bains;1er;Nan;Oui;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Ain Diab Extension;3 300 000 DH;Appartement;179;8 Pièces;3 Chambres;2 Salles de bains;Nan;Nan;Non;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Anfa;5 100 000 DH;Appartement;189;4 Pièces;2 Chambres;Nan;Nan;Finalisé;Oui;Oui;Oui;Oui;Non;;;;;;;;;;;
Casablanca;Bournazil;Prix à consulter;Local commercial;18;Nan;Nan;1 Salle de bain;Nan;Nan;Non;Non;Non;Non;Oui;;;;;;;;;;;
Casablanca;Anfa;4 650 000 DH;Appartement;169;4 Pièces;2 Chambres;Nan;Nan;Finalisé;Oui;Oui;Oui;Oui;Oui;;;;;;;;;;;
Casablanca;Hay Hassani;550 000 DH;Appartement;72;1 Pièce;2 Chambres;2 Salles de bains;3ème;Nan;Non;Oui;Non;Non;Non;;;;;;;;;;;
Casablanca;Racine;3 400 000 DH;Appartement;165;4 Pièces;3 Chambres;2 Salles de bains;3ème;Nan;Oui;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Al Andalous;4 800 000 DH;Villa;301;8 Pièces;4 Chambres;2 Salles de bains;Nan;Nan;Non;Oui;Non;Non;Non;;;;;;;;;;;
Casablanca;Oulfa;860 000 DH;Appartement;101;7 Pièces;3 Chambres;2 Salles de bains;5ème;Nan;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Benjdia;Prix à consulter;Appartement;124;2 Pièces;2 Chambres;2 Salles de bains;1er;Nan;Oui;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Aïn Sebaâ;1 310 000 DH;Appartement;125;1 Pièce;3 Chambres;2 Salles de bains;1er;Nan;Non;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Oulfa;480 000 DH;Appartement;56;1 Pièce;2 Chambres;1 Salle de bain;4ème;Nan;Oui;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Maârif;1 200 000 DH;Appartement;120;3 Pièces;6 Chambres;1 Salle de bain;1er;Nan;Oui;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Aïn Sebaâ;11 950 000 DH;Maison;478;2 Pièces;4 Chambres;2 Salles de bains;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Maârif Extension;2 715 000 DH;Appartement;172;3 Pièces;3 Chambres;2 Salles de bains;1er;Nan;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Derb Loubila;Prix à consulter;Bureau;63;Nan;Nan;1 Salle de bain;1er;Nan;Non;Non;Oui;Non;Non;;;;;;;;;;;
Casablanca;Derb Al kabir;800 000 DH;Maison;60;5 Pièces;4 Chambres;1 Salle de bain;Nan;Nan;Oui;Oui;Non;Non;Non;;;;;;;;;;;
Casablanca;Aïn Sebaâ;500 000 DH;Appartement;65;3 Pièces;2 Chambres;1 Salle de bain;1er;Nan;Oui;Non;Non;Non;Oui;;;;;;;;;;;
Casablanca;Anfa;4 500 000 DH;Appartement;159;4 Pièces;3 Chambres;Nan;Nan;Finalisé;Oui;Oui;Oui;Oui;Oui;;;;;;;;;;;
casablanca;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Derb Khlifa;1 300 000 DH;Maison;264;13 Pièces;3 Chambres;3 Salles de bains;Nan;Nan;Oui;Oui;Non;Non;Non;;;;;;;;;;;
Casablanca;Al Osra;2 300 000 DH;Maison;104;7 Pièces;7 Chambres;3 Salles de bains;Nan;Nan;Non;Oui;Non;Non;Non;;;;;;;;;;;
Casablanca;Hay Mohammadi;Prix à consulter;Appartement;152;6 Pièces;3 Chambres;2 Salles de bains;2ème;Nan;Oui;Non;Non;Non;Oui;;;;;;;;;;;
Casablanca;Oulfa;600 000 DH;Appartement;83;3 Pièces;2 Chambres;2 Salles de bains;4ème;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Derb Ghalef;1 350 000 DH;Appartement;61;3 Pièces;2 Chambres;1 Salle de bain;1er;Nan;Oui;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Oulfa;400 000 DH;Terrain;250;Nan;Nan;Nan;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Val Fleury;2 350 000 DH;Appartement;188;5 Pièces;3 Chambres;2 Salles de bains;4ème;Nan;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Maârif Extension;12 995 000 DH;Local commercial;620;Nan;Nan;1 Salle de bain;Nan;Nan;Non;Oui;Non;Non;Non;;;;;;;;;;;
Casablanca;Maârif Extension;6 600 000 DH;Local commercial;410;Nan;Nan;1 Salle de bain;Nan;Nan;Non;Oui;Non;Non;Non;;;;;;;;;;;
Casablanca;CIL (Hay Salam);1 450 000 DH;Appartement;176;4 Pièces;2 Chambres;2 Salles de bains;1er;Nan;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Lissasfa;7 700 000 DH;Terrain;1329;Nan;Nan;Nan;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Beauséjour;1 390 000 DH;Appartement;98;5 Pièces;3 Chambres;2 Salles de bains;1er;Nan;Non;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Les Hôpitaux;2 350 000 DH;Appartement;150;4 Pièces;3 Chambres;2 Salles de bains;5ème;Nan;Non;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Californie;1 050 000 DH;Appartement;64;3 Pièces;2 Chambres;2 Salles de bains;1er;Nan;Non;Non;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Oasis;1 300 000 DH;Appartement;46;1 Pièce;1 Chambre;1 Salle de bain;1er;Nan;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Hay Zobir;800 000 DH;Appartement;90;5 Pièces;4 Chambres;1 Salle de bain;2ème;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Oulfa;8 600 000 DH;Appartement;82;1 Pièce;2 Chambres;1 Salle de bain;1er;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Gauthier;3 500 000 DH;Appartement;220;6 Pièces;3 Chambres;2 Salles de bains;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Bourgogne Ouest;1 300 000 DH;Appartement;94;2 Pièces;2 Chambres;1 Salle de bain;3ème;Nan;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Lahraouiyine;420 000 DH;Appartement;55;2 Pièces;3 Chambres;1 Salle de bain;3ème;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Ferme Bretonne (Hay Arraha);1 980 000 DH;Appartement;108;4 Pièces;3 Chambres;2 Salles de bains;4ème;Nan;Non;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Moulay Youssef;1 020 000 DH;Appartement;52;1 Pièce;1 Chambre;1 Salle de bain;1er;Nan;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Racine;3 870 000 DH;Appartement;201;7 Pièces;4 Chambres;3 Salles de bains;3ème;Nan;Oui;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Sidi Maarouf;2 105 000 DH;Maison;82;2 Pièces;5 Chambres;2 Salles de bains;Nan;Nan;Oui;Oui;Non;Non;Non;;;;;;;;;;;
Casablanca;Racine;1 620 000 DH;Appartement;Nan;Nan;1 Chambre;1 Salle de bain;Nan;Nan;Oui;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Hermitage;4 000 000 DH;Maison;222;10 Pièces;5 Chambres;3 Salles de bains;Nan;Nan;Oui;Oui;Non;Non;Non;;;;;;;;;;;
Casablanca;Anfa;3 650 000 DH;Appartement;136;3 Pièces;2 Chambres;Nan;Nan;Finalisé;Oui;Oui;Non;Oui;Oui;;;;;;;;;;;
Casablanca;Ain Diab;3 750 000 DH;Appartement;111;5 Pièces;2 Chambres;2 Salles de bains;Nan;Nan;Oui;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Les princesses;830 000 DH;Bureau;51;Nan;Nan;1 Salle de bain;4ème;Nan;Non;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Triangle d'Or;2 600 000 DH;Appartement;138;4 Pièces;3 Chambres;2 Salles de bains;3ème;Nan;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Racine;5 200 000 DH;Appartement;220;5 Pièces;4 Chambres;3 Salles de bains;Nan;Nan;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Val Fleury;2 000 000 DH;Appartement;124;4 Pièces;3 Chambres;2 Salles de bains;4ème;Nan;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Sidi Maarouf;14 900 000 DH;Terrain;707;Nan;Nan;Nan;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
casablanca;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Palmier;5 200 000 DH;Appartement;338;3 Pièces;4 Chambres;3 Salles de bains;1er;Nan;Oui;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Anfa;970 000 DH;Appartement;78;2 Pièces;2 Chambres;1 Salle de bain;4ème;Nan;Non;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Beauséjour;1 150 000 DH;Appartement;111;4 Pièces;2 Chambres;1 Salle de bain;3ème;Nan;Oui;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Hay Moulay Rachid 1;Prix à consulter;Appartement;82;5 Pièces;2 Chambres;1 Salle de bain;Nan;Nan;Oui;Oui;Non;Non;Non;;;;;;;;;;;
Casablanca;Hay Moulay Rachid 1;Prix à consulter;Appartement;88;5 Pièces;2 Chambres;1 Salle de bain;1er;Nan;Oui;Oui;Non;Non;Non;;;;;;;;;;;
Casablanca;Ain Borja;980 000 DH;Appartement;88;3 Pièces;2 Chambres;1 Salle de bain;5ème;Nan;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Al Osra;1 005 000 DH;Appartement;101;7 Pièces;3 Chambres;2 Salles de bains;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Oulfa;320 000 DH;Appartement;50;2 Pièces;2 Chambres;1 Salle de bain;3ème;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Maârif;3 800 000 DH;Local commercial;189;Nan;Nan;1 Salle de bain;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Bournazil;370 000 DH;Appartement;48;3 Pièces;2 Chambres;1 Salle de bain;3ème;Nan;Oui;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Ain Chock;1 046 000 DH;Appartement;76;3 Pièces;2 Chambres;2 Salles de bains;3ème;Nan;Oui;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Centre Ville;1 600 000 DH;Local commercial;270;Nan;7 Chambres;3 Salles de bains;Nan;Nan;Non;Oui;Non;Non;Non;;;;;;;;;;;
Casablanca;Maârif;1 500 000 DH;Appartement;129;3 Pièces;3 Chambres;2 Salles de bains;2ème;Nan;Oui;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Sidi Maarouf;6 000 000 DH;Villa;600;10 Pièces;5 Chambres;6 Salles de bains;Nan;Nan;Oui;Oui;Non;Non;Oui;;;;;;;;;;;
Casablanca;Roches Noires;840 000 DH;Appartement;78;1 Pièce;2 Chambres;1 Salle de bain;2ème;Nan;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Maârif;3 300 000 DH;Appartement;236;5 Pièces;3 Chambres;3 Salles de bains;2ème;Nan;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Ain Chock;8 000 000 DH;Villa;323;6 Pièces;4 Chambres;4 Salles de bains;Nan;Nan;Oui;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Beauséjour;1 700 000 DH;Appartement;164;5 Pièces;3 Chambres;2 Salles de bains;3ème;Nan;Non;Oui;Non;Non;Non;;;;;;;;;;;
Casablanca;Michouar;1 500 000 DH;Appartement;129;6 Pièces;3 Chambres;1 Salle de bain;6ème;Nan;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Sidi Maarouf;1 170 000 DH;Appartement;91;4 Pièces;2 Chambres;2 Salles de bains;4ème;Nan;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Les Hôpitaux;3 000 000 DH;Appartement;192;2 Pièces;3 Chambres;2 Salles de bains;1er;Nan;Oui;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Hay Alfalah;2 500 000 DH;Local commercial;400;Nan;Nan;2 Salles de bains;Nan;Nan;Non;Non;Non;Non;Oui;;;;;;;;;;;
Casablanca;Racine;7 000 DH;Appartement;80;3 Pièces;3 Chambres;2 Salles de bains;4ème;Nan;Non;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Gauthier;6 000 000 DH;Local commercial;110;Nan;Nan;3 Salles de bains;Nan;Nan;Non;Oui;Non;Non;Oui;;;;;;;;;;;
Casablanca;Nassim 2;847 000 DH;Terrain;77;Nan;Nan;Nan;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Oulfa;7 700 000 DH;Local commercial;1329;Nan;Nan;5 Salles de bains;5ème;Nan;Non;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Roches Noires;550 000 DH;Bureau;48;Nan;Nan;1 Salle de bain;3ème;Nan;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Oulfa;560 000 DH;Appartement;54;1 Pièce;1 Chambre;1 Salle de bain;Nan;Nan;Oui;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Hay Zobir;380 000 DH;Appartement;56;4 Pièces;2 Chambres;1 Salle de bain;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Oulfa;Prix à consulter;Maison;120;6 Pièces;6 Chambres;6 Salles de bains;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Sidi Maarouf;4 662 000 DH;Terrain;444;Nan;Nan;Nan;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Hay Alfalah;320 000 DH;Appartement;48;3 Pièces;2 Chambres;2 Salles de bains;2ème;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Oulfa;640 000 DH;Appartement;62;3 Pièces;2 Chambres;1 Salle de bain;2ème;Nan;Oui;Non;Non;Non;Oui;;;;;;;;;;;
casablanca;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;CIL (Hay Salam);9 200 000 DH;Villa;577;8 Pièces;4 Chambres;5 Salles de bains;Nan;Nan;Oui;Oui;Non;Non;Non;;;;;;;;;;;
Casablanca;Californie;13 000 DH;Terrain;726;Nan;Nan;Nan;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Ain Chock;1 100 000 DH;Appartement;81;5 Pièces;3 Chambres;1 Salle de bain;3ème;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Al Qods;640 000 DH;Appartement;59;4 Pièces;1 Chambre;1 Salle de bain;1er;Nan;Oui;Oui;Non;Non;Non;;;;;;;;;;;
Casablanca;Lissasfa;360 000 DH;Appartement;48;3 Pièces;2 Chambres;1 Salle de bain;2ème;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Les Hôpitaux;2 490 000 DH;Appartement;213;2 Pièces;5 Chambres;3 Salles de bains;1er;Nan;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Riviera;980 000 DH;Appartement;92;4 Pièces;2 Chambres;2 Salles de bains;5ème;Nan;Non;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Mandarona;2 240 000 DH;Terrain;247;Nan;Nan;Nan;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Les Hôpitaux;1 700 000 DH;Appartement;99;5 Pièces;3 Chambres;1 Salle de bain;5ème;Nan;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Oulfa;10 000 000 DH;Terrain;250;Nan;Nan;Nan;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;La Gironde;1 070 000 DH;Appartement;93;5 Pièces;3 Chambres;2 Salles de bains;Nan;Nan;Non;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Roches Noires;1 070 000 DH;Appartement;97;5 Pièces;2 Chambres;2 Salles de bains;4ème;Nan;Non;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Palmier;7 700 000 DH;Terrain;350;Nan;Nan;Nan;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Laymoune;699 000 DH;Appartement;59;2 Pièces;2 Chambres;1 Salle de bain;Nan;Nan;Oui;Oui;Non;Non;Non;;;;;;;;;;;
Casablanca;Maârif;1 400 000 DH;Appartement;98;3 Pièces;2 Chambres;2 Salles de bains;3ème;Nan;Non;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Aïn Sebaâ;860 000 DH;Appartement;110;4 Pièces;3 Chambres;1 Salle de bain;4ème;Nan;Non;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Derb Salama;Prix à consulter;Maison;58;3 Pièces;3 Chambres;1 Salle de bain;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Californie;13 000 000 DH;Villa;1300;Nan;5 Chambres;5 Salles de bains;Nan;Nan;Oui;Oui;Non;Oui;Non;;;;;;;;;;;
Casablanca;Sidi Maarouf;4 900 000 DH;Villa;129;4 Pièces;4 Chambres;4 Salles de bains;Nan;Nan;Oui;Oui;Non;Non;Non;;;;;;;;;;;
Casablanca;Aïn Sebaâ;Prix à consulter;Appartement;83;1 Pièce;2 Chambres;2 Salles de bains;4ème;Nan;Oui;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Hay Salama;300 000 DH;Appartement;49;3 Pièces;2 Chambres;1 Salle de bain;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Sidi Maarouf;13 900 000 DH;Terrain;657;Nan;Nan;Nan;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Hay Chrifa;2 150 000 DH;Ferme;111;Nan;Nan;Nan;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Lissasfa;14 000 DH;Terrain;201;Nan;Nan;Nan;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;La Gironde;1 400 000 DH;Appartement;103;1 Pièce;2 Chambres;2 Salles de bains;4ème;Nan;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Oulfa;1 950 000 DH;Villa;200;Nan;4 Chambres;4 Salles de bains;Nan;Nan;Oui;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Quartier Bachkou;1 250 000 DH;Appartement;81;4 Pièces;3 Chambres;2 Salles de bains;1er;Nan;Oui;Oui;Non;Non;Non;;;;;;;;;;;
Casablanca;Beauséjour;625 000 DH;Appartement;74;1 Pièce;1 Chambre;1 Salle de bain;4ème;Nan;Oui;Oui;Non;Non;Non;;;;;;;;;;;
Casablanca;Maârif Extension;2 850 000 DH;Appartement;177;5 Pièces;3 Chambres;2 Salles de bains;Nan;Nan;Oui;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Derb Omar;900 000 DH;Appartement;35;1 Pièce;1 Chambre;1 Salle de bain;6ème;Nan;Oui;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Benjdia;1 200 000 DH;Appartement;109;1 Pièce;2 Chambres;2 Salles de bains;2ème;Nan;Non;Non;Oui;Non;Non;;;;;;;;;;;
Casablanca;Gauthier;3 700 000 DH;Appartement;214;5 Pièces;3 Chambres;4 Salles de bains;2ème;Nan;Oui;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Beauséjour;2 100 000 DH;Appartement;144;5 Pièces;3 Chambres;3 Salles de bains;4ème;Nan;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;
casablanca;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Belvédère;860 000 DH;Appartement;76;2 Pièces;2 Chambres;1 Salle de bain;2ème;Nan;Oui;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Moulay Youssef;65 000 000 DH;Bureau;780;Nan;Nan;9 Salles de bains;9ème;Nan;Non;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Ain Diab;9 300 000 DH;Terrain;564;Nan;Nan;Nan;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Bourgogne Est;1 700 000 DH;Appartement;107;3 Pièces;2 Chambres;2 Salles de bains;1er;Nan;Non;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Bourgogne Ouest;Prix à consulter;Local commercial;224;Nan;Nan;2 Salles de bains;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Hay Hassani;350 000 DH;Appartement;50;2 Pièces;2 Chambres;1 Salle de bain;2ème;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Hay Mohammadi;1 250 000 DH;Local commercial;136;Nan;Nan;1 Salle de bain;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Maârif Extension;1 700 000 DH;Appartement;140;4 Pièces;3 Chambres;2 Salles de bains;4ème;Nan;Oui;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Derb Chorfa;520 000 DH;Appartement;56;2 Pièces;1 Chambre;1 Salle de bain;1er;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Ahl Loghlam (Hay Assalam);1 700 000 DH;Local commercial;78;Nan;Nan;1 Salle de bain;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Oulfa;400 000 DH;Appartement;54;3 Pièces;2 Chambres;1 Salle de bain;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Gauthier;1 320 000 DH;Appartement;54;1 Pièce;1 Chambre;1 Salle de bain;3ème;Nan;Oui;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Oulfa;430 000 DH;Appartement;50;1 Pièce;2 Chambres;1 Salle de bain;2ème;Nan;Non;Non;Non;Non;Oui;;;;;;;;;;;
Casablanca;La Floride;Prix à consulter;Appartement;85;4 Pièces;2 Chambres;2 Salles de bains;3ème;Nan;Oui;Non;Non;Non;Oui;;;;;;;;;;;
Casablanca;Bernoussi;700 000 DH;Appartement;73;2 Pièces;2 Chambres;1 Salle de bain;Nan;Nan;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Anassi;330 000 DH;Local commercial;15;Nan;Nan;1 Salle de bain;Nan;Nan;Non;Non;Non;Non;Oui;;;;;;;;;;;
Casablanca;Tantonville;5 800 000 DH;Villa;450;10 Pièces;6 Chambres;4 Salles de bains;Nan;Nan;Oui;Oui;Non;Oui;Non;;;;;;;;;;;
Casablanca;Oulfa;1 680 000 DH;Appartement;140;3 Pièces;3 Chambres;2 Salles de bains;1er;Nan;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Les Hôpitaux;2 392 500 DH;Appartement;171;3 Pièces;3 Chambres;2 Salles de bains;3ème;Nan;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Les princesses;1 900 000 DH;Appartement;114;3 Pièces;2 Chambres;2 Salles de bains;4ème;Nan;Non;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Bernoussi;545 000 DH;Appartement;104;6 Pièces;4 Chambres;2 Salles de bains;1er;Nan;Oui;Oui;Non;Non;Non;;;;;;;;;;;
Casablanca;Roches Noires;1 350 000 DH;Appartement;109;4 Pièces;3 Chambres;2 Salles de bains;4ème;Nan;Oui;Oui;Oui;Non;Non;;;;;;;;;;;
Casablanca;Hay Al Kodia;Prix à consulter;Maison;136;6 Pièces;5 Chambres;2 Salles de bains;Nan;Nan;Non;Oui;Non;Non;Non;;;;;;;;;;;
Casablanca;Nassim 1;8 000 DH;Terrain;377;Nan;Nan;Nan;Nan;Nan;Non;Non;Non;Non;Non;;;;;;;;;;;
Casablanca;Alsace Lorraine;1 100 000 DH;Appartement;105;3 Pièces;2 Chambres;2 Salles de bains;3ème;Nan;Non;Oui;Oui;Non;Oui;;;;;;;;;;;
Casablanca;Racine;3 600 000 DH;Appartement;183;3 Pièces;7 Chambres;4 Salles de bains;Nan;Nan;Non;Oui;Non;Non;Non;;;;;;;;;;;
Casablanca;Maârif Extension;2 288 000 DH;Local commercial;143;Nan;Nan;2 Salles de bains;Nan;Nan;Non;Oui;Non;Non;Oui;;;;;;;;;;;
Casablanca;Maârif;1 700 000 DH;Bureau;129;Nan;Nan;1 Salle de bain;2ème;Nan;Non;Non;Oui;Non;Oui;;;;;;;;;;;
